zip_code,year,month,market_total_cost,market_total_kw,market_count
95120,2024.0,Sep,523909.6,70.84,9
95121,2024.0,Sep,138017.97,21.97,3
95122,2024.0,Sep,95029.87,16.27,3
95123,2024.0,Sep,397862.39,74.54,12
95124,2024.0,Sep,531552.96,110.85,17
95125,2024.0,Sep,355802.07,79.83,11
95126,2024.0,Sep,52477.0,11.56,1
95127,2024.0,Sep,351288.51,58.32,8
95128,2024.0,Sep,127433.88,28.96,4
95129,2024.0,Sep,343323.96,59.47,11
95130,2024.0,Sep,50132.0,13.66,2
95131,2024.0,Sep,132122.58,24.9,3
95132,2024.0,Sep,366255.84,72.14,10
95133,2024.0,Sep,94617.87,26.6,4
95135,2024.0,Sep,196550.8,38.4,6
95136,2024.0,Sep,178813.49,29.0,5
95138,2024.0,Sep,321449.38,65.04,6
95139,2024.0,Sep,32708.94,9.5,1
95148,2024.0,Sep,356574.95,63.51,9
95202,2024.0,Sep,42000.0,5.83,1
95204,2024.0,Sep,155484.47,31.51,4
95205,2024.0,Sep,436542.24,43.2,6
95206,2024.0,Sep,485085.39,78.73,12
95207,2024.0,Sep,310625.66,40.3,7
95209,2024.0,Sep,690748.61,114.09,17
95210,2024.0,Sep,84101.55,7.39,1
95212,2024.0,Sep,374987.66,102.52,17
95215,2024.0,Sep,260136.52,44.34,6
95219,2024.0,Sep,238615.25,49.54,9
95220,2024.0,Sep,63090.0,19.68,2
95222,2024.0,Sep,127480.0,20.16,3
95225,2024.0,Sep,29000.0,5.4,1
95228,2024.0,Sep,170766.37,25.83,5
95229,2024.0,Sep,75891.5,9.57,1
95231,2024.0,Sep,43381.04,11.6,1
95240,2024.0,Sep,115061.1,36.87,4
95242,2024.0,Sep,56416.4,11.9,1
95246,2024.0,Sep,63069.0,12.68,1
95247,2024.0,Sep,322981.02,52.27,7
95251,2024.0,Sep,42765.0,5.12,1
95252,2024.0,Sep,23184.0,6.15,1
95258,2024.0,Sep,9000.0,2.44,1
95301,2024.0,Sep,343560.14,88.98,11
95304,2024.0,Sep,177081.85,30.68,2
95306,2024.0,Sep,38816.13,9.17,1
95318,2024.0,Sep,9000.0,2.63,1
95320,2024.0,Sep,168459.31,14.75,3
95322,2024.0,Sep,56052.72,2.96,1
95327,2024.0,Sep,39600.0,16.05,1
95329,2024.0,Sep,110617.0,20.32,4
95330,2024.0,Sep,505082.26,134.18,29
95336,2024.0,Sep,616622.75,135.68,20
95337,2024.0,Sep,1094655.72,316.78,61
95338,2024.0,Sep,54610.0,16.41,3
95340,2024.0,Sep,558570.38,85.55,8
95341,2024.0,Sep,186501.03,25.19,4
95348,2024.0,Sep,69965.39,19.81,3
95360,2024.0,Sep,119559.16,44.32,5
95361,2024.0,Sep,736397.8,104.69,17
95365,2024.0,Sep,200136.07,13.09,2
95366,2024.0,Sep,273388.21,35.04,5
95367,2024.0,Sep,173984.6,46.74,7
95370,2024.0,Sep,461839.0,63.5,9
95372,2024.0,Sep,78024.89,12.5,2
95374,2024.0,Sep,24660.0,7.21,1
95376,2024.0,Sep,401042.39,77.97,12
95377,2024.0,Sep,497621.99,91.83,10
95379,2024.0,Sep,89531.0,16.73,2
95383,2024.0,Sep,34864.0,4.36,1
95388,2024.0,Sep,150715.4,27.73,4
95401,2024.0,Sep,127413.0,22.97,4
95403,2024.0,Sep,333374.54,62.14,10
95404,2024.0,Sep,784889.22,143.14,19
95405,2024.0,Sep,134131.7,26.25,5
95407,2024.0,Sep,244469.0,37.18,9
95409,2024.0,Sep,505552.39,86.88,13
95421,2024.0,Sep,43225.75,7.08,1
95422,2024.0,Sep,122667.0,12.03,2
95425,2024.0,Sep,178855.0,30.73,3
95436,2024.0,Sep,14500.0,3.28,1
95437,2024.0,Sep,105486.0,18.67,4
95439,2024.0,Sep,72633.0,17.6,2
95442,2024.0,Sep,117461.0,21.33,3
95445,2024.0,Sep,21000.0,4.87,1
95448,2024.0,Sep,104138.2,21.24,3
95451,2024.0,Sep,378787.7,62.33,7
95452,2024.0,Sep,33500.0,2.98,1
95453,2024.0,Sep,36000.0,5.33,1
95460,2024.0,Sep,31760.0,3.07,1
95461,2024.0,Sep,72600.0,11.72,2
95464,2024.0,Sep,59300.0,7.72,1
95465,2024.0,Sep,45397.0,4.69,1
95467,2024.0,Sep,72838.58,20.48,4
95469,2024.0,Sep,15000.0,7.84,1
95470,2024.0,Sep,111906.02,16.32,2
95472,2024.0,Sep,353401.29,69.82,11
95476,2024.0,Sep,372163.16,73.67,10
95490,2024.0,Sep,45000.0,9.55,1
95492,2024.0,Sep,300692.0,55.62,11
95497,2024.0,Sep,160700.0,17.96,3
95501,2024.0,Sep,127692.51,26.93,4
95503,2024.0,Sep,288094.61,61.37,7
95519,2024.0,Sep,266120.84,45.65,7
95521,2024.0,Sep,154100.0,22.79,4
95540,2024.0,Sep,325137.23,56.71,7
95551,2024.0,Sep,47555.63,7.12,1
95570,2024.0,Sep,33325.0,6.04,1
95602,2024.0,Sep,252916.0,42.58,5
95603,2024.0,Sep,259249.0,78.51,8
95605,2024.0,Sep,138050.0,46.29,10
95613,2024.0,Sep,8033.0,4.02,1
95614,2024.0,Sep,54808.0,12.75,2
95616,2024.0,Sep,233821.41,51.46,7
95618,2024.0,Sep,118393.0,20.53,4
95620,2024.0,Sep,479784.88,134.52,27
95623,2024.0,Sep,27336.0,7.14,1
95626,2024.0,Sep,76471.0,7.36,1
95629,2024.0,Sep,62042.0,7.73,1
95631,2024.0,Sep,51225.0,7.89,1
95633,2024.0,Sep,78280.0,5.91,1
95640,2024.0,Sep,201734.86,21.17,5
95648,2024.0,Sep,1768650.19,337.91,61
95650,2024.0,Sep,434581.74,88.27,8
95658,2024.0,Sep,47500.0,10.6,1
95665,2024.0,Sep,72600.0,11.32,1
95666,2024.0,Sep,87706.32,15.16,2
95667,2024.0,Sep,286688.12,55.03,7
95669,2024.0,Sep,107898.53,15.24,3
95672,2024.0,Sep,47884.0,14.45,2
95677,2024.0,Sep,200958.3,45.15,8
95682,2024.0,Sep,537930.64,140.82,14
95687,2024.0,Sep,797284.2,151.09,22
95688,2024.0,Sep,462625.76,103.68,12
95689,2024.0,Sep,35000.0,7.6,1
95691,2024.0,Sep,311302.64,49.82,6
95692,2024.0,Sep,127523.88,29.6,6
95694,2024.0,Sep,618270.36,122.11,19
95695,2024.0,Sep,399400.43,80.25,9
95703,2024.0,Sep,62477.58,30.0,2
95713,2024.0,Sep,57546.0,19.64,2
95722,2024.0,Sep,276123.0,61.91,7
95726,2024.0,Sep,324635.29,46.51,6
95736,2024.0,Sep,75484.0,6.37,1
95746,2024.0,Sep,576750.0,146.01,18
95747,2024.0,Sep,49198.55,7.66,2
95762,2024.0,Sep,968601.62,201.22,23
95765,2024.0,Sep,347487.7,82.39,14
95776,2024.0,Sep,174607.38,42.5,10
95901,2024.0,Sep,313945.0,64.8,12
95912,2024.0,Sep,45750.0,10.64,1
95916,2024.0,Sep,20000.0,3.33,1
95926,2024.0,Sep,247063.38,52.26,7
95928,2024.0,Sep,288280.8,56.52,13
95932,2024.0,Sep,14000.0,4.44,1
95938,2024.0,Sep,98300.0,34.35,3
95941,2024.0,Sep,35900.73,4.87,1
95942,2024.0,Sep,104069.39,15.97,1
95945,2024.0,Sep,139827.0,31.82,5
95946,2024.0,Sep,130664.0,32.08,4
95947,2024.0,Sep,73918.0,8.76,1
95949,2024.0,Sep,120346.0,25.23,4
95953,2024.0,Sep,32418.8,10.71,2
95954,2024.0,Sep,192268.28,34.9,3
95959,2024.0,Sep,104913.0,13.44,3
95960,2024.0,Sep,18000.0,6.85,1
95961,2024.0,Sep,859873.93,147.08,26
95963,2024.0,Sep,21000.0,2.9,1
95965,2024.0,Sep,169952.69,51.13,4
95966,2024.0,Sep,546031.41,77.24,9
95969,2024.0,Sep,591367.65,114.45,27
95971,2024.0,Sep,277611.0,8.67,2
95973,2024.0,Sep,407745.01,103.67,18
95974,2024.0,Sep,94960.0,8.0,1
95977,2024.0,Sep,79421.37,16.14,1
95982,2024.0,Sep,195634.0,21.01,3
95987,2024.0,Sep,72578.4,13.01,2
95991,2024.0,Sep,404436.12,62.35,6
95993,2024.0,Sep,440621.59,82.57,9
96001,2024.0,Sep,139194.71,30.06,3
96002,2024.0,Sep,40065.0,8.5,1
96003,2024.0,Sep,10272.0,2.92,1
96007,2024.0,Sep,373126.06,68.43,9
96020,2024.0,Sep,54000.0,6.57,1
96021,2024.0,Sep,109716.98,26.08,7
96022,2024.0,Sep,306200.07,53.5,6
96055,2024.0,Sep,62821.48,29.19,3
96073,2024.0,Sep,358501.51,47.34,6
96080,2024.0,Sep,655894.46,100.69,12
96084,2024.0,Sep,119653.46,13.58,2
96096,2024.0,Sep,136728.96,8.76,1
96137,2024.0,Sep,10000.0,5.84,1
90002,2024.0,Oct,36918.0,6.57,1
90022,2024.0,Oct,101103.08,14.23,2
90023,2024.0,Oct,10593.9,3.28,2
90040,2024.0,Oct,37252.0,5.17,1
90043,2024.0,Oct,105443.51,21.2,3
90046,2024.0,Oct,40600.0,7.36,2
90061,2024.0,Oct,57193.15,12.18,2
90063,2024.0,Oct,7452.0,2.9,1
90066,2024.0,Oct,29002.2,10.1,2
90201,2024.0,Oct,12940.2,2.52,1
90210,2024.0,Oct,54500.0,12.2,1
90220,2024.0,Oct,25200.0,6.62,1
90221,2024.0,Oct,72084.4,11.42,2
90222,2024.0,Oct,20400.0,5.18,2
90230,2024.0,Oct,25200.0,11.87,1
90232,2024.0,Oct,166333.0,16.8,5
90240,2024.0,Oct,175517.47,47.26,5
90241,2024.0,Oct,133459.37,24.38,4
90242,2024.0,Oct,29995.0,12.09,2
90245,2024.0,Oct,99324.4,15.47,4
90249,2024.0,Oct,9250.0,2.19,1
90250,2024.0,Oct,187568.06,23.23,5
90254,2024.0,Oct,108432.0,18.78,2
90255,2024.0,Oct,65664.8,270.82,3
90260,2024.0,Oct,76506.53,15.75,5
90262,2024.0,Oct,322096.44,40.86,9
90265,2024.0,Oct,380630.97,72.04,5
90266,2024.0,Oct,419340.87,72.55,9
90270,2024.0,Oct,25264.2,4.69,1
90274,2024.0,Oct,308790.29,77.67,6
90275,2024.0,Oct,677333.47,122.49,12
90277,2024.0,Oct,132407.0,23.06,4
90278,2024.0,Oct,74305.52,25.67,8
90280,2024.0,Oct,169395.77,27.22,4
90301,2024.0,Oct,36655.82,3.63,1
90302,2024.0,Oct,15989.6,2.89,1
90303,2024.0,Oct,87185.82,16.76,3
90304,2024.0,Oct,19247.28,262.16,1
90305,2024.0,Oct,30000.0,4.08,1
90402,2024.0,Oct,59465.45,13.61,1
90403,2024.0,Oct,3230.0,2.0,1
90405,2024.0,Oct,248333.99,40.69,6
90501,2024.0,Oct,75525.86,21.48,6
90502,2024.0,Oct,36100.0,6.86,1
90503,2024.0,Oct,88062.0,21.02,3
90504,2024.0,Oct,127738.35,28.91,6
90505,2024.0,Oct,270710.2,44.42,7
90601,2024.0,Oct,59462.86,13.52,2
90602,2024.0,Oct,9610.0,2.32,1
90603,2024.0,Oct,178500.81,39.15,4
90604,2024.0,Oct,162836.0,36.43,5
90605,2024.0,Oct,40439.0,9.79,2
90606,2024.0,Oct,90273.3,14.79,2
90620,2024.0,Oct,76316.05,16.76,3
90621,2024.0,Oct,323714.7,77.15,10
90623,2024.0,Oct,59443.1,9.12,2
90630,2024.0,Oct,100686.61,19.45,2
90631,2024.0,Oct,381850.84,55.93,8
90638,2024.0,Oct,153739.29,27.52,5
90640,2024.0,Oct,91131.51,19.92,2
90650,2024.0,Oct,605161.32,94.76,18
90660,2024.0,Oct,355088.42,46.1,8
90670,2024.0,Oct,169694.0,19.43,3
90680,2024.0,Oct,65246.49,16.16,5
90703,2024.0,Oct,236243.33,66.23,9
90706,2024.0,Oct,235743.13,47.55,7
90710,2024.0,Oct,23406.83,4.93,1
90712,2024.0,Oct,117128.22,25.12,3
90713,2024.0,Oct,165403.39,16.25,3
90715,2024.0,Oct,124138.77,21.44,3
90717,2024.0,Oct,9440.0,1.64,1
90720,2024.0,Oct,74222.14,18.91,2
90723,2024.0,Oct,43893.45,7.42,2
90731,2024.0,Oct,53910.0,3.92,1
90740,2024.0,Oct,87573.8,19.0,2
90745,2024.0,Oct,208761.43,46.92,7
90755,2024.0,Oct,42106.15,6.6,1
90803,2024.0,Oct,55924.52,14.08,1
90804,2024.0,Oct,22000.0,6.86,1
90805,2024.0,Oct,226763.95,40.04,7
90806,2024.0,Oct,38000.0,5.74,1
90807,2024.0,Oct,141187.0,28.86,5
90808,2024.0,Oct,504161.31,76.11,13
90810,2024.0,Oct,51437.0,13.01,3
90813,2024.0,Oct,169564.0,22.59,2
90815,2024.0,Oct,408833.31,77.66,11
91001,2024.0,Oct,96311.94,18.89,4
91006,2024.0,Oct,181534.0,47.47,9
91007,2024.0,Oct,163640.48,39.23,5
91010,2024.0,Oct,41366.0,7.08,1
91011,2024.0,Oct,170935.58,45.79,6
91016,2024.0,Oct,135797.96,17.53,4
91024,2024.0,Oct,43578.0,6.94,1
91030,2024.0,Oct,38990.0,7.41,1
91104,2024.0,Oct,39815.09,7.58,2
91108,2024.0,Oct,135380.0,25.85,3
91214,2024.0,Oct,64848.6,15.51,2
91301,2024.0,Oct,38000.0,9.39,1
91302,2024.0,Oct,154384.27,23.18,3
91320,2024.0,Oct,388912.3,83.21,11
91321,2024.0,Oct,142241.06,44.25,4
91340,2024.0,Oct,12676.67,2.97,1
91350,2024.0,Oct,407679.97,81.58,10
91351,2024.0,Oct,39600.0,8.82,1
91352,2024.0,Oct,43274.39,5.01,1
91354,2024.0,Oct,422766.68,83.35,12
91355,2024.0,Oct,311976.54,54.08,6
91360,2024.0,Oct,299414.6,66.89,9
91361,2024.0,Oct,175644.0,41.18,5
91362,2024.0,Oct,143327.75,34.03,4
91377,2024.0,Oct,188513.8,35.81,3
91381,2024.0,Oct,163612.91,35.21,5
91384,2024.0,Oct,108400.0,8.54,2
91387,2024.0,Oct,101084.81,22.78,3
91390,2024.0,Oct,169276.71,36.49,5
91701,2024.0,Oct,397135.3,83.7,11
91702,2024.0,Oct,44268.0,6.2,1
91706,2024.0,Oct,70861.56,14.22,4
91708,2024.0,Oct,39605.36,8.8,2
91709,2024.0,Oct,197641.5,43.63,5
91710,2024.0,Oct,499533.73,105.68,12
91711,2024.0,Oct,143607.25,53.3,7
91716,2024.0,Oct,56050.0,11.28,1
91722,2024.0,Oct,131905.05,26.27,7
91723,2024.0,Oct,69900.0,14.56,2
91724,2024.0,Oct,18500.0,5.4,1
91730,2024.0,Oct,137099.84,30.44,4
91731,2024.0,Oct,97619.52,13.76,3
91732,2024.0,Oct,11600.0,3.63,1
91733,2024.0,Oct,80783.12,13.79,2
91737,2024.0,Oct,277536.61,34.72,5
91739,2024.0,Oct,304534.19,49.83,6
91740,2024.0,Oct,179510.0,31.77,5
91741,2024.0,Oct,110517.0,25.23,3
91744,2024.0,Oct,226272.48,36.04,7
91745,2024.0,Oct,449956.65,94.85,13
91746,2024.0,Oct,44651.2,8.03,3
91748,2024.0,Oct,253324.98,63.26,7
91750,2024.0,Oct,230213.11,56.72,6
91752,2024.0,Oct,168277.4,44.38,5
91754,2024.0,Oct,12000.0,2.96,1
91755,2024.0,Oct,123519.0,35.71,7
91761,2024.0,Oct,276739.86,55.71,16
91762,2024.0,Oct,366134.57,66.64,14
91763,2024.0,Oct,78062.45,11.35,2
91764,2024.0,Oct,138652.7,31.44,6
91765,2024.0,Oct,61972.77,14.61,2
91766,2024.0,Oct,366111.6,44.42,10
91767,2024.0,Oct,154191.76,22.63,5
91768,2024.0,Oct,132948.0,25.12,6
91770,2024.0,Oct,138259.33,36.62,8
91773,2024.0,Oct,435947.24,101.75,10
91775,2024.0,Oct,33275.2,7.58,3
91776,2024.0,Oct,85370.02,18.57,4
91780,2024.0,Oct,100543.5,21.85,4
91784,2024.0,Oct,146785.75,37.61,4
91786,2024.0,Oct,236983.03,43.49,6
91789,2024.0,Oct,142559.51,37.17,5
91790,2024.0,Oct,252558.24,46.39,7
91791,2024.0,Oct,87611.23,14.26,2
91792,2024.0,Oct,37524.2,10.18,1
91801,2024.0,Oct,229135.22,39.26,7
91803,2024.0,Oct,11000.0,2.43,1
91901,2024.0,Oct,291497.0,57.52,5
91902,2024.0,Oct,98628.0,14.67,2
91906,2024.0,Oct,41060.0,7.34,1
91910,2024.0,Oct,350142.0,56.39,9
91911,2024.0,Oct,4911347.0,286.19,9
91913,2024.0,Oct,628916.0,112.9,17
91914,2024.0,Oct,113175.0,22.12,4
91915,2024.0,Oct,156364.0,23.03,4
91932,2024.0,Oct,44972.0,21.64,9
91935,2024.0,Oct,208611.0,34.86,3
91941,2024.0,Oct,412889.0,74.27,14
91942,2024.0,Oct,300649.0,58.13,7
91945,2024.0,Oct,135918.0,30.96,4
91950,2024.0,Oct,68337.0,10.65,2
91977,2024.0,Oct,520426.0,93.11,12
91978,2024.0,Oct,84078.0,25.13,3
92003,2024.0,Oct,176377.0,45.8,8
92004,2024.0,Oct,19900.0,7.77,2
92007,2024.0,Oct,72024.0,13.5,2
92008,2024.0,Oct,171563.0,43.87,7
92009,2024.0,Oct,292381.0,48.91,8
92010,2024.0,Oct,189129.0,45.25,4
92011,2024.0,Oct,56750.0,9.75,2
92014,2024.0,Oct,374743.0,62.2,8
92019,2024.0,Oct,2030847.0,98.03,5
92020,2024.0,Oct,3178327.0,124.64,14
92021,2024.0,Oct,629736.0,100.17,12
92024,2024.0,Oct,695450.0,127.84,18
92025,2024.0,Oct,333421.0,70.61,8
92026,2024.0,Oct,302447.0,85.29,10
92027,2024.0,Oct,428201.0,62.22,10
92028,2024.0,Oct,542544.0,105.88,16
92029,2024.0,Oct,262324.0,68.02,7
92037,2024.0,Oct,464303.0,85.74,10
92040,2024.0,Oct,400679.0,124.09,14
92054,2024.0,Oct,108126.0,11.65,3
92056,2024.0,Oct,296219.0,58.46,11
92057,2024.0,Oct,226882.0,49.86,8
92058,2024.0,Oct,25565.0,4.63,1
92059,2024.0,Oct,58100.0,7.88,1
92064,2024.0,Oct,688216.0,131.4,18
92065,2024.0,Oct,567059.0,98.82,13
92067,2024.0,Oct,764318.0,142.89,8
92069,2024.0,Oct,281711.0,45.67,8
92071,2024.0,Oct,395697.0,85.27,18
92074,2024.0,Oct,19819.0,9.21,1
92075,2024.0,Oct,188060.0,40.45,5
92078,2024.0,Oct,291036.0,43.91,8
92081,2024.0,Oct,142198.0,28.48,4
92082,2024.0,Oct,323639.0,61.38,7
92083,2024.0,Oct,53700.0,7.43,2
92084,2024.0,Oct,213851.0,49.26,7
92102,2024.0,Oct,137293.0,24.09,6
92103,2024.0,Oct,54120.0,13.8,3
92104,2024.0,Oct,213665.0,38.4,7
92105,2024.0,Oct,157803.0,31.4,9
92106,2024.0,Oct,229738.0,39.19,5
92107,2024.0,Oct,295444.0,34.9,6
92108,2024.0,Oct,32900.0,4.64,1
92109,2024.0,Oct,317392.0,58.57,10
92110,2024.0,Oct,228415.0,36.42,5
92111,2024.0,Oct,390877.0,84.91,13
92113,2024.0,Oct,131983.0,27.41,7
92114,2024.0,Oct,331494.0,56.79,12
92115,2024.0,Oct,152617.0,32.97,9
92116,2024.0,Oct,365013.0,56.68,10
92117,2024.0,Oct,326275.0,65.28,13
92118,2024.0,Oct,80357.0,13.04,2
92119,2024.0,Oct,197169.0,50.72,7
92120,2024.0,Oct,230825.0,53.29,8
92121,2024.0,Oct,63650.0,8.95,1
92122,2024.0,Oct,476467.0,87.9,10
92123,2024.0,Oct,355492.0,100.38,11
92124,2024.0,Oct,163931.0,27.77,5
92126,2024.0,Oct,1716599.0,403.14,15
92127,2024.0,Oct,274141.0,55.64,6
92128,2024.0,Oct,579707.0,89.02,15
92129,2024.0,Oct,566053.0,96.59,14
92130,2024.0,Oct,405577.0,71.89,11
92131,2024.0,Oct,424623.0,65.56,10
92139,2024.0,Oct,1161473.0,61.65,4
92154,2024.0,Oct,1190208.0,239.5,13
92173,2024.0,Oct,5040868.0,123.77,9
92210,2024.0,Oct,385329.0,86.76,6
92211,2024.0,Oct,507262.08,91.75,11
92223,2024.0,Oct,1116570.56,202.7,38
92225,2024.0,Oct,73499.0,10.63,2
92230,2024.0,Oct,36870.0,10.19,1
92234,2024.0,Oct,446617.06,107.92,12
92240,2024.0,Oct,445193.36,95.37,14
92252,2024.0,Oct,241339.15,48.7,7
92256,2024.0,Oct,48769.0,5.54,1
92260,2024.0,Oct,558099.08,124.88,13
92262,2024.0,Oct,774603.08,146.0,16
92264,2024.0,Oct,830917.84,168.61,19
92268,2024.0,Oct,27500.0,14.7,1
92270,2024.0,Oct,925992.5,189.07,13
92277,2024.0,Oct,379822.83,76.5,9
92284,2024.0,Oct,229554.53,50.2,9
92285,2024.0,Oct,44774.8,9.36,1
92301,2024.0,Oct,205988.77,36.51,5
92305,2024.0,Oct,45544.63,8.44,1
92307,2024.0,Oct,463622.2,94.09,11
92308,2024.0,Oct,655695.4,159.28,20
92311,2024.0,Oct,125482.42,32.42,4
92313,2024.0,Oct,114798.87,348.14,4
92316,2024.0,Oct,271072.4,36.84,6
92320,2024.0,Oct,8000.0,5.48,1
92321,2024.0,Oct,25000.0,4.09,1
92324,2024.0,Oct,25920.0,10.09,1
92325,2024.0,Oct,10220.0,2.64,1
92335,2024.0,Oct,271905.14,38.39,5
92336,2024.0,Oct,907944.03,187.26,29
92337,2024.0,Oct,78105.6,26.01,3
92342,2024.0,Oct,200305.0,25.81,2
92344,2024.0,Oct,193762.1,40.06,8
92345,2024.0,Oct,639393.72,129.98,22
92346,2024.0,Oct,157502.0,26.96,4
92352,2024.0,Oct,10000.0,3.3,1
92354,2024.0,Oct,68760.44,22.58,3
92356,2024.0,Oct,114009.0,22.56,2
92371,2024.0,Oct,220979.5,50.61,11
92373,2024.0,Oct,498529.24,108.84,11
92374,2024.0,Oct,232543.77,48.26,8
92376,2024.0,Oct,290395.63,44.84,8
92377,2024.0,Oct,80168.28,19.05,3
92382,2024.0,Oct,31589.0,4.74,1
92392,2024.0,Oct,314732.73,63.23,10
92394,2024.0,Oct,191329.38,36.68,6
92395,2024.0,Oct,246122.77,48.74,8
92398,2024.0,Oct,28954.0,5.08,1
92399,2024.0,Oct,534184.68,117.6,21
92404,2024.0,Oct,512073.3,79.91,14
92405,2024.0,Oct,247277.83,38.25,9
92407,2024.0,Oct,262441.18,57.12,8
92408,2024.0,Oct,102600.0,16.95,2
92410,2024.0,Oct,179267.17,30.95,8
92411,2024.0,Oct,56360.69,13.09,6
92503,2024.0,Oct,271676.99,50.48,6
92504,2024.0,Oct,65525.95,18.09,2
92507,2024.0,Oct,78521.0,17.97,4
92508,2024.0,Oct,50000.0,5.53,1
92509,2024.0,Oct,120576.25,17.17,3
92514,2024.0,Oct,13337.89,4.38,1
92530,2024.0,Oct,235271.08,52.53,9
92531,2024.0,Oct,27540.0,5.11,1
92532,2024.0,Oct,231472.97,58.93,11
92536,2024.0,Oct,56839.0,9.78,1
92543,2024.0,Oct,289474.31,54.12,8
92544,2024.0,Oct,319124.55,51.31,7
92545,2024.0,Oct,426712.6,66.51,11
92548,2024.0,Oct,145450.5,30.85,7
92551,2024.0,Oct,89150.25,12.66,3
92553,2024.0,Oct,285675.75,45.08,6
92555,2024.0,Oct,289841.42,39.12,5
92557,2024.0,Oct,138130.92,20.57,4
92562,2024.0,Oct,732083.37,160.4,16
92563,2024.0,Oct,546161.98,121.06,15
92567,2024.0,Oct,22229.0,5.11,1
92570,2024.0,Oct,306579.09,46.72,8
92571,2024.0,Oct,151183.34,24.15,4
92582,2024.0,Oct,53423.75,9.02,1
92583,2024.0,Oct,234815.39,63.24,12
92584,2024.0,Oct,427930.3,77.62,10
92585,2024.0,Oct,273803.76,46.23,6
92586,2024.0,Oct,131197.42,24.4,4
92587,2024.0,Oct,608272.15,118.21,10
92590,2024.0,Oct,151440.0,33.24,3
92591,2024.0,Oct,284735.57,72.43,9
92592,2024.0,Oct,1091224.04,184.13,17
92595,2024.0,Oct,164718.22,35.29,4
92596,2024.0,Oct,846291.68,198.88,38
92602,2024.0,Oct,145606.21,39.98,8
92603,2024.0,Oct,125744.24,33.36,5
92604,2024.0,Oct,94911.0,23.92,3
92606,2024.0,Oct,22891.09,4.49,1
92610,2024.0,Oct,61844.67,12.7,2
92612,2024.0,Oct,54478.0,10.14,2
92618,2024.0,Oct,380838.71,96.91,21
92620,2024.0,Oct,316076.15,58.9,9
92624,2024.0,Oct,31210.0,7.02,1
92625,2024.0,Oct,429569.35,55.17,9
92626,2024.0,Oct,310540.53,62.32,8
92627,2024.0,Oct,54632.0,12.39,2
92629,2024.0,Oct,99630.0,17.7,2
92630,2024.0,Oct,509765.23,86.41,13
92637,2024.0,Oct,37622.0,7.08,1
92646,2024.0,Oct,284194.95,53.49,10
92647,2024.0,Oct,873936.77,124.63,8
92648,2024.0,Oct,421323.85,91.04,16
92649,2024.0,Oct,432367.02,85.14,10
92651,2024.0,Oct,261574.87,31.79,5
92653,2024.0,Oct,209957.0,57.27,6
92656,2024.0,Oct,164973.57,26.08,4
92657,2024.0,Oct,121266.0,28.24,2
92660,2024.0,Oct,288824.75,50.08,9
92661,2024.0,Oct,12500.0,3.7,1
92662,2024.0,Oct,96940.0,2.71,1
92663,2024.0,Oct,206528.0,26.0,4
92672,2024.0,Oct,40064.0,5.37,1
92673,2024.0,Oct,371648.0,74.63,7
92675,2024.0,Oct,175115.0,28.02,2
92677,2024.0,Oct,173647.0,33.5,4
92679,2024.0,Oct,381489.95,87.97,11
92683,2024.0,Oct,232689.66,64.19,14
92688,2024.0,Oct,260789.18,49.99,7
92691,2024.0,Oct,390769.24,83.05,9
92692,2024.0,Oct,336680.77,64.1,9
92694,2024.0,Oct,173120.0,40.17,8
92701,2024.0,Oct,10000.0,2.31,1
92703,2024.0,Oct,58865.0,18.86,4
92704,2024.0,Oct,52993.01,19.56,4
92705,2024.0,Oct,80284.0,25.22,4
92706,2024.0,Oct,87980.44,12.88,2
92707,2024.0,Oct,181078.67,34.23,6
92708,2024.0,Oct,279522.35,55.0,10
92780,2024.0,Oct,22960.0,5.07,1
92782,2024.0,Oct,50591.26,10.27,1
92804,2024.0,Oct,59580.0,11.68,3
92821,2024.0,Oct,97799.48,40.14,5
92831,2024.0,Oct,122702.03,22.88,2
92833,2024.0,Oct,180740.63,43.11,6
92835,2024.0,Oct,338298.37,59.87,7
92840,2024.0,Oct,115303.0,34.23,7
92841,2024.0,Oct,162743.0,35.12,7
92843,2024.0,Oct,46654.5,13.43,4
92844,2024.0,Oct,11200.0,2.88,1
92860,2024.0,Oct,346731.06,50.49,7
92861,2024.0,Oct,146679.0,32.97,4
92865,2024.0,Oct,107024.0,10.38,1
92867,2024.0,Oct,185454.48,40.08,5
92869,2024.0,Oct,263490.46,59.96,8
92870,2024.0,Oct,267425.35,39.06,6
92878,2024.0,Oct,32212.5,16.7,2
92879,2024.0,Oct,70714.0,22.08,3
92880,2024.0,Oct,577166.1,135.24,17
92881,2024.0,Oct,301636.95,72.36,9
92882,2024.0,Oct,685949.83,161.96,20
92883,2024.0,Oct,511812.52,106.09,19
92886,2024.0,Oct,404323.15,91.97,9
92887,2024.0,Oct,373375.27,58.11,5
93001,2024.0,Oct,165491.25,21.98,4
93003,2024.0,Oct,271641.62,47.23,8
93004,2024.0,Oct,120137.98,17.14,2
93010,2024.0,Oct,182658.74,47.42,6
93012,2024.0,Oct,504114.39,94.97,11
93013,2024.0,Oct,51518.0,12.23,2
93015,2024.0,Oct,20655.0,4.38,1
93021,2024.0,Oct,86332.53,32.38,3
93022,2024.0,Oct,53997.0,11.97,1
93023,2024.0,Oct,205015.06,33.6,5
93030,2024.0,Oct,41898.0,5.33,1
93033,2024.0,Oct,54235.0,9.93,1
