zip_code,year,month,subsidy_total_cost,subsidy_total_kw,subsidy_total_paid,subsidy_count
95648,2018.00,Jun,21059.72,4.96,14886.00,1
95901,2018.00,Jun,40305.35,7.58,22743.00,2
95963,2018.00,Jun,15534.17,3.29,9855.00,1
95965,2018.00,Jun,15759.20,3.28,9852.00,1
95966,2018.00,Jun,19965.96,4.55,13644.00,1
95993,2018.00,Jun,19798.86,4.55,13644.00,1
90001,2018.00,Jul,14810.65,3.79,11355.00,1
90047,2018.00,Jul,10936.00,2.13,6387.00,1
90221,2018.00,Jul,14911.40,2.78,8340.00,1
90242,2018.00,Jul,11759.54,2.44,7308.00,1
90262,2018.00,Jul,17280.35,2.02,6063.00,1
90280,2018.00,Jul,14540.45,2.94,8817.00,1
90706,2018.00,Jul,21821.13,4.71,14133.00,2
91710,2018.00,Jul,18873.11,4.55,13644.00,1
92082,2018.00,Jul,87717.49,18.70,56115.00,5
92102,2018.00,Jul,80807.39,14.91,44721.00,5
92105,2018.00,Jul,15742.99,2.53,7581.00,1
92113,2018.00,Jul,16764.49,2.78,8340.00,1
92114,2018.00,Jul,35286.67,4.29,12885.00,2
92115,2018.00,Jul,16761.40,4.77,14310.00,1
92240,2018.00,Jul,28631.29,5.62,16869.00,2
92374,2018.00,Jul,13669.00,3.03,9096.00,1
92570,2018.00,Jul,16533.57,2.27,6822.00,1
92707,2018.00,Jul,12345.30,2.37,7104.00,1
93212,2018.00,Jul,14866.56,3.54,10614.00,1
93223,2018.00,Jul,17827.53,4.55,13644.00,1
93230,2018.00,Jul,38250.42,8.57,25725.00,2
93247,2018.00,Jul,37920.14,8.76,26280.00,3
93257,2018.00,Jul,30438.56,6.82,20466.00,2
93291,2018.00,Jul,30737.72,7.40,22203.00,2
93307,2018.00,Jul,13530.67,2.78,8337.00,1
93451,2018.00,Jul,54523.04,12.27,36816.00,4
93458,2018.00,Jul,10983.19,2.37,7098.00,1
93630,2018.00,Jul,14673.75,3.22,9666.00,1
93635,2018.00,Jul,19864.69,4.96,14889.00,1
93638,2018.00,Jul,12848.91,2.78,8340.00,1
93646,2018.00,Jul,38372.25,7.92,23772.00,3
93648,2018.00,Jul,63486.07,15.51,46542.00,4
93654,2018.00,Jul,17737.50,4.91,14733.00,1
93657,2018.00,Jul,50989.68,12.33,36978.00,3
93702,2018.00,Jul,18008.48,4.04,12129.00,1
93703,2018.00,Jul,18602.65,4.30,12888.00,1
93705,2018.00,Jul,31271.79,6.57,19710.00,2
93722,2018.00,Jul,16342.06,4.04,12129.00,1
93725,2018.00,Jul,14080.85,3.27,9813.00,1
93726,2018.00,Jul,16542.93,4.04,12129.00,1
93727,2018.00,Jul,23572.57,5.05,15159.00,2
93905,2018.00,Jul,103245.68,23.05,69159.00,8
93907,2018.00,Jul,11827.18,2.48,7443.00,1
93927,2018.00,Jul,48026.32,9.82,29466.00,4
93930,2018.00,Jul,15379.21,3.54,10611.00,1
93960,2018.00,Jul,13127.89,3.03,9096.00,1
94025,2018.00,Jul,54751.72,11.98,35937.00,4
94112,2018.00,Jul,12712.81,2.62,7875.00,1
94124,2018.00,Jul,23176.81,5.04,15105.00,2
94509,2018.00,Jul,17062.30,3.54,10611.00,1
94565,2018.00,Jul,52372.45,10.23,30696.00,4
94606,2018.00,Jul,9049.43,1.76,5277.00,1
94607,2018.00,Jul,23064.63,5.14,15417.00,2
94805,2018.00,Jul,38031.66,6.89,20661.00,2
94806,2018.00,Jul,9822.57,1.00,3000.00,1
95076,2018.00,Jul,12378.01,2.73,8187.00,1
95205,2018.00,Jul,14729.05,2.78,8340.00,1
95206,2018.00,Jul,14292.16,3.71,11115.00,1
95212,2018.00,Jul,20833.36,4.80,14403.00,1
95437,2018.00,Jul,19033.10,4.80,14403.00,1
95464,2018.00,Jul,19582.63,4.80,14403.00,1
95482,2018.00,Jul,18244.74,3.77,11295.00,1
95490,2018.00,Jul,13195.37,3.03,9096.00,1
95521,2018.00,Jul,16843.42,4.04,12129.00,1
95540,2018.00,Jul,14266.85,2.82,8472.00,1
95551,2018.00,Jul,21109.81,4.73,14196.00,1
95668,2018.00,Jul,19508.19,4.80,14403.00,1
95692,2018.00,Jul,16493.59,3.54,10614.00,1
95928,2018.00,Jul,15012.28,3.03,9096.00,1
95991,2018.00,Jul,17797.26,3.79,11370.00,1
96080,2018.00,Jul,17791.73,3.79,11370.00,1
90221,2018.00,Aug,13093.12,2.37,7098.00,1
90240,2018.00,Aug,11567.14,2.44,7308.00,1
90242,2018.00,Aug,11846.40,2.44,7308.00,1
90250,2018.00,Aug,12682.79,2.04,6108.00,1
90280,2018.00,Aug,21921.40,3.50,10503.00,1
90706,2018.00,Aug,22622.55,4.73,14193.00,2
90810,2018.00,Aug,18360.99,1.89,5676.00,1
91710,2018.00,Aug,19527.44,4.80,14403.00,1
92025,2018.00,Aug,10385.00,1.64,4920.00,1
92102,2018.00,Aug,11383.95,2.02,6063.00,1
92114,2018.00,Aug,31734.41,5.05,15159.00,2
92120,2018.00,Aug,19872.56,3.79,11373.00,1
92225,2018.00,Aug,22937.76,3.99,11982.00,1
92301,2018.00,Aug,13372.17,2.78,8340.00,1
92335,2018.00,Aug,17855.85,3.79,11370.00,1
92376,2018.00,Aug,15182.80,3.54,10614.00,1
92404,2018.00,Aug,11446.58,2.27,6822.00,1
92553,2018.00,Aug,42100.22,8.34,25017.00,3
92570,2018.00,Aug,54217.24,11.06,33189.00,4
92571,2018.00,Aug,15611.76,3.79,11370.00,1
93040,2018.00,Aug,11000.77,2.13,6387.00,1
93212,2018.00,Aug,35775.38,8.77,26310.00,2
93223,2018.00,Aug,18846.79,4.96,14889.00,1
93230,2018.00,Aug,14990.13,2.98,8934.00,1
93247,2018.00,Aug,64431.81,14.18,42546.00,4
93254,2018.00,Aug,32027.46,6.81,20433.00,2
93257,2018.00,Aug,32606.53,7.83,23481.00,2
93272,2018.00,Aug,16971.03,4.71,14136.00,1
93277,2018.00,Aug,19452.13,4.98,14940.00,1
93451,2018.00,Aug,40301.55,9.17,27516.00,3
93458,2018.00,Aug,31258.33,6.57,19710.00,2
93514,2018.00,Aug,16928.90,4.04,12129.00,1
93612,2018.00,Aug,10766.35,2.27,6822.00,1
93618,2018.00,Aug,27821.36,6.39,19176.00,2
93625,2018.00,Aug,19308.12,4.56,13674.00,1
93646,2018.00,Aug,9448.63,1.77,5307.00,1
93654,2018.00,Aug,34210.47,8.34,25014.00,2
93657,2018.00,Aug,17042.58,4.04,12126.00,1
93662,2018.00,Aug,19034.17,4.96,14886.00,1
93702,2018.00,Aug,32775.29,7.08,21225.00,2
93705,2018.00,Aug,74441.76,16.49,49470.00,4
93706,2018.00,Aug,11072.50,1.67,4998.00,1
93727,2018.00,Aug,37971.13,9.93,29775.00,2
93905,2018.00,Aug,94510.08,20.45,61338.00,7
93906,2018.00,Aug,22486.55,3.91,11742.00,2
93927,2018.00,Aug,10883.54,2.02,6063.00,1
93930,2018.00,Aug,11943.44,2.53,7581.00,1
93960,2018.00,Aug,19149.16,4.96,14886.00,1
94025,2018.00,Aug,15454.84,2.51,7542.00,1
94303,2018.00,Aug,31482.53,5.41,16224.00,2
94565,2018.00,Aug,34298.55,7.58,22743.00,2
94801,2018.00,Aug,62705.93,10.39,31167.00,6
94945,2018.00,Aug,22473.45,4.74,14217.00,2
95209,2018.00,Aug,17673.84,4.04,12129.00,1
95210,2018.00,Aug,18086.02,3.97,11910.00,1
95341,2018.00,Aug,14830.93,3.52,10557.00,1
95388,2018.00,Aug,17933.16,4.04,12129.00,1
95422,2018.00,Aug,13638.53,2.92,8769.00,1
95426,2018.00,Aug,11568.79,2.37,7098.00,1
95437,2018.00,Aug,34247.62,8.59,25758.00,2
95519,2018.00,Aug,14042.81,3.03,9096.00,1
95551,2018.00,Aug,13302.59,3.03,9096.00,1
95605,2018.00,Aug,32036.34,7.02,21048.00,2
95648,2018.00,Aug,17362.44,3.97,11910.00,1
95901,2018.00,Aug,48270.20,9.35,28050.00,3
95926,2018.00,Aug,15804.94,3.29,9855.00,1
95928,2018.00,Aug,29492.47,6.32,18951.00,2
95953,2018.00,Aug,18066.69,3.03,9096.00,1
95961,2018.00,Aug,13976.92,2.53,7581.00,1
95965,2018.00,Aug,20632.73,4.80,14403.00,1
95991,2018.00,Aug,13873.72,2.78,8337.00,1
96080,2018.00,Aug,16763.80,3.54,10614.00,1
90810,2018.00,Sep,7516.54,1.16,3471.00,1
92105,2018.00,Sep,17231.17,3.03,9096.00,1
92113,2018.00,Sep,38758.25,7.07,21222.00,2
92115,2018.00,Sep,14509.76,2.02,6063.00,1
92374,2018.00,Sep,20627.10,3.94,11811.00,1
92395,2018.00,Sep,11078.64,2.02,6063.00,1
92553,2018.00,Sep,10990.97,1.26,3789.00,1
93215,2018.00,Sep,17533.76,3.47,10422.00,1
93221,2018.00,Sep,12715.50,2.95,8844.00,1
93223,2018.00,Sep,66827.84,17.20,51603.00,4
93227,2018.00,Sep,15461.96,3.79,11370.00,1
93247,2018.00,Sep,62623.63,13.89,41676.00,4
93254,2018.00,Sep,15572.06,3.54,10614.00,1
93257,2018.00,Sep,16955.88,4.04,12129.00,1
93280,2018.00,Sep,47151.69,11.45,34344.00,3
93286,2018.00,Sep,13881.80,3.29,9855.00,1
93291,2018.00,Sep,23834.72,5.05,15162.00,2
93307,2018.00,Sep,14258.34,3.29,9855.00,1
93451,2018.00,Sep,14273.71,2.84,8508.00,1
93458,2018.00,Sep,26373.09,5.94,17808.00,2
93609,2018.00,Sep,13299.40,3.03,9096.00,1
93615,2018.00,Sep,39803.02,9.73,29181.00,2
93618,2018.00,Sep,11291.71,2.28,6849.00,1
93638,2018.00,Sep,35415.94,7.58,22743.00,3
93640,2018.00,Sep,15587.50,4.09,12279.00,1
93646,2018.00,Sep,12324.33,2.48,7443.00,1
93647,2018.00,Sep,25189.31,6.15,18441.00,2
93654,2018.00,Sep,15784.09,4.04,12129.00,1
93660,2018.00,Sep,12895.70,3.53,10602.00,1
93703,2018.00,Sep,31014.32,7.36,22089.00,2
93705,2018.00,Sep,18879.11,4.80,14403.00,1
93706,2018.00,Sep,16877.50,4.64,13914.00,1
93710,2018.00,Sep,19844.91,4.80,14403.00,1
93726,2018.00,Sep,32673.13,8.14,24408.00,2
93727,2018.00,Sep,40656.55,8.59,25773.00,3
93901,2018.00,Sep,11827.11,1.89,5679.00,1
93905,2018.00,Sep,58375.02,11.11,33324.00,5
93906,2018.00,Sep,22424.69,4.33,13005.00,2
93926,2018.00,Sep,13492.01,3.03,9096.00,1
93927,2018.00,Sep,24517.57,5.05,15159.00,2
93960,2018.00,Sep,26458.77,5.75,17259.00,2
94303,2018.00,Sep,19076.74,4.55,13644.00,1
94541,2018.00,Sep,28614.18,6.82,20469.00,2
94553,2018.00,Sep,11847.76,2.27,6822.00,1
94561,2018.00,Sep,18908.43,4.80,14403.00,1
94565,2018.00,Sep,20438.82,4.80,14403.00,1
94801,2018.00,Sep,23617.90,3.65,10962.00,3
94804,2018.00,Sep,17269.73,3.79,11370.00,1
94806,2018.00,Sep,14920.83,2.53,7581.00,1
95206,2018.00,Sep,33222.37,7.58,22740.00,2
95210,2018.00,Sep,15185.71,3.03,9096.00,1
95212,2018.00,Sep,76382.17,16.93,50790.00,4
95215,2018.00,Sep,18377.31,4.04,12129.00,1
95301,2018.00,Sep,17748.35,4.55,13644.00,1
95341,2018.00,Sep,29069.05,5.56,16677.00,2
95428,2018.00,Sep,17925.37,4.80,14403.00,1
95437,2018.00,Sep,16716.29,4.04,12129.00,1
95551,2018.00,Sep,12028.05,2.53,7581.00,1
95605,2018.00,Sep,8757.08,1.99,5955.00,1
95901,2018.00,Sep,57595.55,11.62,34869.00,3
95948,2018.00,Sep,20851.57,4.80,14403.00,1
95961,2018.00,Sep,31476.27,6.57,19710.00,2
95963,2018.00,Sep,99840.28,23.85,71556.00,6
95991,2018.00,Sep,21028.35,4.80,14403.00,1
95993,2018.00,Sep,16641.94,3.79,11370.00,1
96080,2018.00,Sep,16416.71,2.78,8340.00,1
90201,2018.00,Oct,12240.15,2.84,8517.00,1
90221,2018.00,Oct,24226.03,5.32,15960.00,2
90242,2018.00,Oct,12303.83,2.44,7308.00,1
90262,2018.00,Oct,13834.77,2.98,8934.00,1
90280,2018.00,Oct,8941.62,1.39,4164.00,1
90304,2018.00,Oct,14448.70,2.48,7446.00,1
90621,2018.00,Oct,16072.57,3.72,11166.00,1
90640,2018.00,Oct,23923.62,4.96,14886.00,2
90706,2018.00,Oct,11518.41,2.37,7095.00,1
90805,2018.00,Oct,13390.17,2.98,8934.00,1
90813,2018.00,Oct,16577.66,3.97,11910.00,1
91732,2018.00,Oct,13641.75,2.35,7053.00,1
91768,2018.00,Oct,44119.08,6.27,18804.00,2
92102,2018.00,Oct,10648.61,2.02,6063.00,1
92225,2018.00,Oct,24731.31,4.78,14328.00,1
92301,2018.00,Oct,11065.49,2.02,6063.00,1
92308,2018.00,Oct,14148.04,3.22,9663.00,1
92335,2018.00,Oct,19138.74,3.03,9096.00,1
92376,2018.00,Oct,22388.41,4.04,12129.00,1
92407,2018.00,Oct,15888.35,3.03,9096.00,1
92543,2018.00,Oct,26405.22,5.81,17433.00,2
92557,2018.00,Oct,21273.92,4.55,13647.00,1
92570,2018.00,Oct,15186.73,3.54,10614.00,1
93212,2018.00,Oct,14006.66,3.44,10320.00,1
93219,2018.00,Oct,15520.19,3.93,11802.00,1
93223,2018.00,Oct,13025.54,2.95,8853.00,1
93227,2018.00,Oct,29685.10,7.38,22125.00,2
93247,2018.00,Oct,93951.10,22.02,66066.00,6
93254,2018.00,Oct,10936.90,1.81,5424.00,1
93257,2018.00,Oct,34365.44,8.56,25689.00,2
93270,2018.00,Oct,16590.80,3.54,10614.00,1
93274,2018.00,Oct,50730.13,11.40,34209.00,3
93277,2018.00,Oct,38826.68,9.00,27015.00,2
93286,2018.00,Oct,18329.21,4.92,14754.00,1
93291,2018.00,Oct,14102.70,3.44,10320.00,1
93292,2018.00,Oct,16867.14,3.93,11793.00,1
93514,2018.00,Oct,37440.19,7.33,21984.00,3
93905,2018.00,Oct,10692.97,2.27,6822.00,1
93927,2018.00,Oct,14425.43,3.29,9855.00,1
93960,2018.00,Oct,12694.53,2.78,8340.00,1
94124,2018.00,Oct,20207.32,4.04,12129.00,2
94134,2018.00,Oct,12742.40,2.88,8634.00,1
94303,2018.00,Oct,17164.41,3.03,9096.00,1
94565,2018.00,Oct,38236.66,7.33,21981.00,3
94805,2018.00,Oct,12925.69,2.78,8337.00,1
94806,2018.00,Oct,11998.50,2.53,7581.00,1
95212,2018.00,Oct,18648.22,4.18,12543.00,1
95490,2018.00,Oct,12250.29,2.68,8037.00,1
95605,2018.00,Oct,16884.19,3.29,9855.00,1
95901,2018.00,Oct,33757.27,6.50,19506.00,2
95961,2018.00,Oct,23839.89,4.96,14889.00,1
95963,2018.00,Oct,53145.50,13.03,39096.00,3
95965,2018.00,Oct,20187.71,4.90,14700.00,1
90023,2018.00,Nov,11144.44,1.99,5958.00,1
90220,2018.00,Nov,14528.14,2.69,8055.00,1
90221,2018.00,Nov,20564.55,3.64,10914.00,2
90606,2018.00,Nov,14015.81,3.23,9678.00,1
90640,2018.00,Nov,12718.06,2.48,7443.00,1
90813,2018.00,Nov,11482.14,1.99,5955.00,1
91766,2018.00,Nov,16879.32,3.03,9096.00,1
92301,2018.00,Nov,12800.06,2.53,7578.00,1
92335,2018.00,Nov,18774.88,4.95,14835.00,1
92346,2018.00,Nov,15958.78,3.79,11370.00,1
92570,2018.00,Nov,16125.00,4.77,14310.00,1
93223,2018.00,Nov,16179.61,4.52,13551.00,1
93230,2018.00,Nov,69082.16,16.95,50853.00,4
93247,2018.00,Nov,32279.51,7.73,23193.00,2
93257,2018.00,Nov,52457.93,11.99,35967.00,3
93291,2018.00,Nov,26586.23,6.24,18720.00,2
93292,2018.00,Nov,19648.89,4.80,14403.00,1
93458,2018.00,Nov,25157.22,4.29,12885.00,2
93515,2018.00,Nov,16936.93,4.04,12129.00,1
93618,2018.00,Nov,22588.76,4.96,14886.00,1
93702,2018.00,Nov,22931.35,4.80,14403.00,1
93703,2018.00,Nov,18255.99,4.04,12129.00,1
93906,2018.00,Nov,12630.22,2.53,7581.00,1
94565,2018.00,Nov,42964.62,8.84,26529.00,3
94590,2018.00,Nov,11160.38,2.27,6822.00,1
94801,2018.00,Nov,64061.58,10.34,31020.00,8
95076,2018.00,Nov,10522.05,1.85,5562.00,1
95205,2018.00,Nov,15658.60,3.03,9096.00,1
95206,2018.00,Nov,13039.19,2.46,7377.00,1
95212,2018.00,Nov,32575.94,6.89,20658.00,2
95648,2018.00,Nov,39829.40,9.60,28806.00,2
95961,2018.00,Nov,20516.61,4.80,14403.00,1
95963,2018.00,Nov,19508.18,4.92,14751.00,1
90059,2018.00,Dec,13535.17,2.68,8037.00,1
90221,2018.00,Dec,15354.98,3.35,10059.00,1
90222,2018.00,Dec,11965.21,1.52,4548.00,1
90262,2018.00,Dec,28832.06,4.10,16594.98,2
90640,2018.00,Dec,11393.97,2.98,8934.00,1
90723,2018.00,Dec,13337.23,2.39,7161.00,1
90806,2018.00,Dec,47716.92,5.44,16326.00,3
91764,2018.00,Dec,11558.40,2.92,8745.00,1
92061,2018.00,Dec,15167.44,2.88,8655.00,1
92082,2018.00,Dec,86233.62,16.17,48516.00,4
92105,2018.00,Dec,12043.06,2.27,6822.00,1
92114,2018.00,Dec,27537.10,5.83,22433.51,2
92126,2018.00,Dec,23128.63,4.91,14742.00,1
92225,2018.00,Dec,20425.00,4.77,14310.00,1
92240,2018.00,Dec,18960.46,4.04,12129.00,1
92307,2018.00,Dec,13534.10,3.03,9096.00,1
92308,2018.00,Dec,13518.60,3.03,9096.00,1
92374,2018.00,Dec,14270.63,2.65,7950.00,1
92404,2018.00,Dec,15523.00,3.12,9369.00,1
92411,2018.00,Dec,15793.71,3.03,9099.00,1
92543,2018.00,Dec,28891.49,5.81,17436.00,2
92571,2018.00,Dec,27826.68,5.31,15918.00,2
93215,2018.00,Dec,21306.91,4.92,14754.00,1
93218,2018.00,Dec,20340.59,4.92,14754.00,1
93221,2018.00,Dec,11944.57,2.52,7569.00,1
93223,2018.00,Dec,71284.67,18.20,54594.00,4
93227,2018.00,Dec,38362.43,9.17,27507.00,3
93247,2018.00,Dec,109379.50,24.79,74361.00,7
93254,2018.00,Dec,27060.11,6.15,18441.00,2
93257,2018.00,Dec,172766.91,39.72,119151.00,10
93274,2018.00,Dec,34079.33,8.39,25167.00,2
93277,2018.00,Dec,38353.89,9.09,27267.00,2
93291,2018.00,Dec,32023.92,6.98,20955.00,2
93292,2018.00,Dec,56656.74,13.39,40179.00,3
93308,2018.00,Dec,14419.40,3.37,10095.00,1
93451,2018.00,Dec,92954.61,18.39,55173.00,6
93640,2018.00,Dec,16636.92,3.03,9096.00,1
93927,2018.00,Dec,46118.16,9.70,29103.00,3
93930,2018.00,Dec,17127.89,3.97,11910.00,1
93960,2018.00,Dec,30608.07,7.33,21984.00,2
94124,2018.00,Dec,8870.27,1.45,4362.00,1
94303,2018.00,Dec,33923.19,5.86,17568.00,2
94541,2018.00,Dec,13319.96,2.02,6066.00,1
94565,2018.00,Dec,47600.56,10.78,32331.00,3
94607,2018.00,Dec,12651.53,2.78,8340.00,1
94801,2018.00,Dec,66457.60,11.08,33237.00,8
94803,2018.00,Dec,15199.91,2.88,8637.00,1
94804,2018.00,Dec,31994.90,7.61,22830.00,2
94805,2018.00,Dec,14554.01,3.54,10614.00,1
94806,2018.00,Dec,13069.13,2.00,6000.00,1
95012,2018.00,Dec,25888.02,5.05,15162.00,2
95206,2018.00,Dec,18612.74,4.04,12129.00,1
95210,2018.00,Dec,54375.88,12.01,36039.00,3
95212,2018.00,Dec,82339.95,18.28,54828.00,4
95301,2018.00,Dec,40968.14,3.42,10275.00,1
95422,2018.00,Dec,16389.73,4.04,12129.00,1
95428,2018.00,Dec,37387.89,9.69,29061.00,2
95437,2018.00,Dec,10641.49,2.02,6066.00,1
95459,2018.00,Dec,31404.81,7.08,21225.00,2
95464,2018.00,Dec,16767.13,4.30,12888.00,1
95470,2018.00,Dec,21020.42,3.62,21020.42,1
95482,2018.00,Dec,18080.88,4.04,12129.00,1
95490,2018.00,Dec,10496.65,2.02,6063.00,1
95503,2018.00,Dec,12733.08,2.37,7098.00,1
95602,2018.00,Dec,21744.43,4.92,14754.00,1
95605,2018.00,Dec,37662.30,8.21,24627.00,2
95618,2018.00,Dec,13682.73,2.95,8853.00,1
95963,2018.00,Dec,54945.70,12.79,38355.00,3
96080,2018.00,Dec,14594.94,3.20,9591.00,1
91945,2019.00,Jan,11184.55,2.06,6189.00,1
91950,2019.00,Jan,12121.57,2.27,6822.00,1
91977,2019.00,Jan,15853.95,3.29,9855.00,1
92021,2019.00,Jan,15392.30,3.03,9096.00,1
92102,2019.00,Jan,10638.31,2.02,6063.00,1
92105,2019.00,Jan,52615.05,9.91,29736.00,4
92114,2019.00,Jan,35211.30,6.57,19710.00,2
92117,2019.00,Jan,22975.37,4.30,12888.00,1
92120,2019.00,Jan,16436.97,3.29,9855.00,1
92139,2019.00,Jan,14300.83,2.84,8511.00,1
92154,2019.00,Jan,14158.12,3.35,10059.00,1
92173,2019.00,Jan,40544.93,6.32,18951.00,2
93219,2019.00,Jan,16493.61,4.01,12045.00,1
93230,2019.00,Jan,16342.89,3.69,11058.00,1
93247,2019.00,Jan,34096.65,7.49,22455.00,2
93274,2019.00,Jan,17200.52,3.92,11751.00,1
93286,2019.00,Jan,16549.13,4.02,12048.00,1
93291,2019.00,Jan,33076.85,7.74,23232.00,2
93292,2019.00,Jan,19427.34,4.77,14307.00,1
93401,2019.00,Jan,11649.09,1.57,4713.00,1
93458,2019.00,Jan,23831.01,4.45,13350.00,2
93727,2019.00,Jan,21203.92,4.81,14436.00,1
93927,2019.00,Jan,12734.58,2.27,6822.00,1
94124,2019.00,Jan,10932.85,2.02,6063.00,1
94134,2019.00,Jan,12966.11,1.81,5442.00,1
94509,2019.00,Jan,12589.99,2.09,6282.00,1
94553,2019.00,Jan,36649.95,8.52,25551.00,3
94565,2019.00,Jan,34011.14,7.18,21537.00,2
94801,2019.00,Jan,8764.43,1.52,4548.00,1
94804,2019.00,Jan,18373.92,4.87,14613.00,1
94805,2019.00,Jan,15017.28,2.53,7581.00,1
95206,2019.00,Jan,22188.35,4.81,14430.00,1
95207,2019.00,Jan,20463.59,4.80,14403.00,1
95212,2019.00,Jan,18563.56,4.18,12543.00,1
95428,2019.00,Jan,20261.98,4.80,14403.00,1
95451,2019.00,Jan,19214.29,4.80,14403.00,1
95459,2019.00,Jan,14600.75,3.58,10743.00,1
95503,2019.00,Jan,11855.78,2.37,7095.00,1
95605,2019.00,Jan,21030.68,4.81,14430.00,1
95963,2019.00,Jan,77471.22,18.44,55326.00,4
90022,2019.00,Feb,28440.09,3.75,11262.00,2
90059,2019.00,Feb,16789.30,1.23,3702.00,1
90063,2019.00,Feb,17997.86,2.02,6063.00,1
90220,2019.00,Feb,50589.85,8.79,26376.00,4
90221,2019.00,Feb,26600.20,3.23,9678.00,1
90222,2019.00,Feb,20036.79,1.88,5652.00,1
90262,2019.00,Feb,46691.60,5.99,17970.00,2
90304,2019.00,Feb,8464.91,1.16,3489.00,1
90502,2019.00,Feb,16361.16,1.26,3789.00,1
90606,2019.00,Feb,27683.45,3.23,9678.00,1
90621,2019.00,Feb,13031.99,2.13,6405.00,1
90805,2019.00,Feb,40571.20,6.81,20421.00,2
90806,2019.00,Feb,36861.31,6.82,20466.00,3
91766,2019.00,Feb,23267.31,2.23,6699.00,1
91767,2019.00,Feb,24157.01,1.99,5955.00,1
91935,2019.00,Feb,19081.22,4.30,12888.00,1
92105,2019.00,Feb,13272.38,2.58,7737.00,1
92111,2019.00,Feb,16986.21,4.38,13152.00,1
92114,2019.00,Feb,81265.99,16.69,50070.00,4
92116,2019.00,Feb,18699.84,4.04,12129.00,1
92225,2019.00,Feb,19780.00,4.16,12492.00,1
92234,2019.00,Feb,21916.20,4.80,14403.00,1
92240,2019.00,Feb,38538.35,8.09,24258.00,2
92408,2019.00,Feb,13836.33,3.91,11730.00,1
92411,2019.00,Feb,17522.50,4.47,13404.00,1
92543,2019.00,Feb,81804.42,15.67,46998.00,5
92570,2019.00,Feb,15974.50,4.50,13515.00,1
92571,2019.00,Feb,33341.07,6.55,19641.00,2
93215,2019.00,Feb,19910.71,4.66,13983.00,1
93219,2019.00,Feb,15995.43,3.79,11370.00,1
93223,2019.00,Feb,29713.71,6.98,20949.00,2
93227,2019.00,Feb,18025.99,4.52,13551.00,1
93230,2019.00,Feb,15568.66,3.44,10329.00,1
93235,2019.00,Feb,15284.40,3.20,9591.00,1
93247,2019.00,Feb,39474.47,9.43,28287.00,2
93257,2019.00,Feb,88433.28,20.07,60210.00,5
93274,2019.00,Feb,37227.74,9.29,27861.00,2
93277,2019.00,Feb,35915.60,8.23,24693.00,2
93286,2019.00,Feb,42127.94,9.04,27108.00,3
93291,2019.00,Feb,13045.63,2.49,7458.00,1
93292,2019.00,Feb,58167.84,13.85,41550.00,3
90059,2019.00,Mar,9298.75,1.74,5211.00,1
90220,2019.00,Mar,36146.55,4.68,14040.00,2
90221,2019.00,Mar,11920.90,2.19,6576.00,1
90262,2019.00,Mar,21448.21,2.48,7443.00,1
92543,2019.00,Mar,17889.44,3.54,10614.00,1
92832,2019.00,Mar,14202.32,2.98,8952.00,1
93219,2019.00,Mar,13536.87,2.76,8283.00,1
93247,2019.00,Mar,37840.71,8.73,26190.00,2
93257,2019.00,Mar,104407.68,24.39,73170.00,6
93267,2019.00,Mar,18833.80,4.77,14304.00,1
93274,2019.00,Mar,26748.11,5.55,16659.00,2
93277,2019.00,Mar,35989.04,8.78,26331.00,2
93291,2019.00,Mar,13943.83,2.94,8817.00,1
93292,2019.00,Mar,68015.80,16.31,48921.00,4
93514,2019.00,Mar,43142.97,7.76,23283.00,3
90022,2019.00,Apr,10544.68,2.51,7542.00,1
90059,2019.00,Apr,12089.55,2.27,6822.00,1
90220,2019.00,Apr,11488.83,1.97,5901.00,1
90221,2019.00,Apr,7199.11,1.24,3723.00,1
90262,2019.00,Apr,32118.76,7.32,21969.00,2
90805,2019.00,Apr,19408.20,1.48,4428.00,1
90810,2019.00,Apr,13022.26,2.69,8058.00,1
91906,2019.00,Apr,15587.50,3.98,11925.00,1
92086,2019.00,Apr,18767.72,4.21,12621.00,1
92102,2019.00,Apr,15801.20,2.02,6063.00,1
92105,2019.00,Apr,15420.88,3.98,11925.00,1
92113,2019.00,Apr,21754.10,4.38,13152.00,1
92114,2019.00,Apr,28050.84,4.80,14403.00,2
92404,2019.00,Apr,24613.27,4.89,14658.00,1
92410,2019.00,Apr,12620.50,3.35,10053.00,1
92553,2019.00,Apr,17199.04,3.45,10347.00,1
92571,2019.00,Apr,20890.10,4.31,12933.00,1
92882,2019.00,Apr,16815.15,3.67,11013.00,1
93221,2019.00,Apr,14387.10,3.21,9618.00,1
93292,2019.00,Apr,35336.77,8.51,25527.00,2
90220,2019.00,May,16947.43,3.03,9096.00,1
90262,2019.00,May,21548.21,2.48,7443.00,1
90807,2019.00,May,18549.01,4.20,12594.00,1
91016,2019.00,May,20572.87,2.36,7089.00,1
91766,2019.00,May,20194.02,3.76,11268.00,1
92240,2019.00,May,18300.38,3.74,11208.00,1
92376,2019.00,May,16908.65,3.45,10347.00,1
92394,2019.00,May,20886.34,4.55,13644.00,1
92553,2019.00,May,19126.61,4.30,12888.00,1
92570,2019.00,May,26581.53,6.36,19080.00,2
93221,2019.00,May,16824.26,4.01,12024.00,1
93230,2019.00,May,19799.81,4.87,14598.00,1
93247,2019.00,May,79547.48,18.09,54270.00,4
